eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,sigmaMagnitude
196804150737,1968,4,15,7,37,21,-80.5,2.8,33,4,0
196804150747,1968,4,15,7,47,40.46,-80.99,-5.86,27.5,5.2,0
196804170654,1968,4,17,6,54,19.66,-77.16,-5.57,20.5,4.9,0
196804191818,1968,4,19,18,18,13,-78,1,33,4.1,0
196804231348,1968,4,23,13,48,43,-80.4,-1.01,78,4.4,0
196804240254,1968,4,24,2,54,20.4,-80.32,-1.03,59,4.3,0
196804292226,1968,4,29,22,26,54.55,-77.28,-2.54,115.3,4.8,0
196805091252,1968,5,9,12,52,24.09,-81.85,-5.37,19.7,5.6,0
196805091335,1968,5,9,13,35,52.5,-82,-5.2,33,4,0
196805141633,1968,5,14,16,33,30,-81,0.7,33,4,0
196805160825,1968,5,16,8,25,10.72,-76.57,-3.78,115.8,5.3,0
196805220935,1968,5,22,9,35,30,-81.6,-5.5,77,4.2,0
196806200544,1968,6,20,5,44,55,-77.5,-6.01,154,4,0
196806200811,1968,6,20,8,11,11.06,-77.24,-5.65,21.9,5.2,0
196806201551,1968,6,20,15,51,56.21,-77.26,-5.65,14.8,4.7,0
196806210026,1968,6,21,0,26,9.84,-77.21,-5.64,22.8,5.6,0
196806210219,1968,6,21,2,19,7,-77.4,-5.9,115,4.2,0
196806210724,1968,6,21,7,24,21.5,-77.27,-5.57,73,4.7,0
196806210731,1968,6,21,7,31,19.26,-77.39,-5.46,31.2,4.8,0
196806211228,1968,6,21,12,28,57.5,-77,-5.49,44,4.3,0
196806211251,1968,6,21,12,51,41.6,-76.9,-5.39,33,4.4,0
196806220402,1968,6,22,4,2,23.4,-76.84,-5.74,65,4.5,0
196806220424,1968,6,22,4,24,47,-76.94,-5.62,56,4.5,0
196806220916,1968,6,22,9,16,50,-77.03,-5.54,25.3,4.6,0
197012272308,1970,12,27,23,8,44,-80.78,-1.12,48,4.7,0
197012290222,1970,12,29,2,22,11,-80.9,-3.97,48,4.3,0
197012290222,1970,12,29,2,22,11,-81.5,-4.6,30,4.4,0
197012290257,1970,12,29,2,57,25.4,-83.71,-6.02,33,5,0
197012290801,1970,12,29,8,1,2.29,-80.9,-3.93,59.3,5.8,0
197101011655,1971,1,1,16,55,23.7,-80.81,-1.28,38,4.3,0
197101020837,1971,1,2,8,37,4.4,-80.78,-3.89,66,4.4,0
197101031116,1971,1,3,11,16,23.21,-76.86,-2.43,161.9,4.1,0
197101051055,1971,1,5,10,55,35.49,-80.91,-3.86,40.2,4.5,0
197101051135,1971,1,5,11,35,30.81,-80.93,-3.95,66.6,4.5,0
197101070729,1971,1,7,7,29,44.03,-80.7,-1.76,62,4.6,0
197101080100,1971,1,8,1,0,5.29,-80.43,-3.98,39.3,4.4,0
197101090322,1971,1,9,3,22,16.6,-80.97,-3.91,26,4.1,0
197101102238,1971,1,10,22,38,32.8,-80.85,-3.87,64,4.9,0
197101140821,1971,1,14,8,21,39.23,-80.8,-4.15,48,4.4,0
197101252249,1971,1,25,22,49,29.41,-80.89,-4.08,65,4.9,0
197101272322,1971,1,27,23,22,58.87,-75.3,-4.43,58.8,4.8,0
197102012034,1971,2,1,20,34,25.6,-80.61,-2.21,33,4.1,0
197102061120,1971,2,6,11,20,2.79,-80.91,-4.38,41.2,4.5,0
197102100813,1971,2,10,8,13,18.8,-78.54,-4.83,108,4.4,0
197102111708,1971,2,11,17,8,44.4,-80.93,-4.04,32.9,4.8,0
197103121027,1971,3,12,10,27,57.68,-77.95,1.75,131.7,4.4,0
197103170808,1971,3,17,8,8,56.08,-81.01,-3.98,109.8,4.6,0
197104040602,1971,4,4,6,2,46.5,-77.83,-3.25,111,4.3,0
197104240334,1971,4,24,3,34,32.3,-77.22,-6.03,69,4.3,0
197104260249,1971,4,26,2,49,37.24,-79.02,0.12,57.3,4.6,0
197105131040,1971,5,13,10,40,50.58,-78.49,-1.3,45.6,4.8,0
197105171104,1971,5,17,11,4,8.04,-77.66,-1.67,171.6,6.7,0
197105202204,1971,5,20,22,4,37.68,-77.76,-1.57,186.7,4.3,0
197105271836,1971,5,27,18,36,19.34,-80.53,-3.7,72.8,4.2,0
197105311134,1971,5,31,11,34,21.25,-80.89,-4.2,40.6,4.8,0
197106100919,1971,6,10,9,19,52.39,-80.67,-4.14,53.2,4.4,0
197106110132,1971,6,11,1,32,2.07,-80.6,-4.18,56.6,5.5,0
197107080802,1971,7,8,8,2,36.78,-78.54,-0.89,20.5,4.1,0
197107090952,1971,7,9,9,52,52.31,-78.46,3.79,72.7,4.2,0
197107092046,1971,7,9,20,46,33.67,-80.6,-3.8,72.3,4.6,0
197107171756,1971,7,17,17,56,15.92,-80.87,-4.01,34.9,4.8,0
197107220743,1971,7,22,7,43,49.53,-77.54,-3.82,147.5,4.4,0
197107270202,1971,7,27,2,2,47.91,-77.36,-2.83,109.4,7.3,0
197108032151,1971,8,3,21,51,42.87,-78.96,-2.21,111.9,4.4,0
197108181907,1971,8,18,19,7,20.09,-81.01,-3.96,37.4,5,0
197109060109,1971,9,6,1,9,52.06,-78.96,2.36,22.8,5,0
197109070532,1971,9,7,5,32,50.08,-81.01,-4.08,35.3,4.8,0
197109090357,1971,9,9,3,57,50.61,-79.04,2.24,26.2,4.8,0
197109161549,1971,9,16,15,49,34.57,-78.8,-1.14,5.2,4.5,0
197109290548,1971,9,29,5,48,16.35,-77.89,-1.73,160.9,4.1,0
197110032042,1971,10,3,20,42,47.49,-82.9,3.51,37.6,4.6,0
197110280630,1971,10,28,6,30,33.9,-80.69,-3.88,51.2,5.2,0
197111040333,1971,11,4,3,33,53.7,-80.82,-3.93,40,4.3,0
197111061207,1971,11,6,12,7,5.47,-80.92,-3.89,66.5,4.8,0
197111210108,1971,11,21,1,8,13.14,-74.12,3.26,224,4.2,0
197111272226,1971,11,27,22,26,47.55,-77.89,-1.76,169.6,4.5,0
197111290101,1971,11,29,1,1,41.2,-75.78,-6.94,20,4.3,0
197112210107,1971,12,21,1,7,19.84,-77.46,-2.03,175.3,4.4,0
197112211052,1971,12,21,10,52,18.68,-77.8,-1.46,168.8,4.3,0
197112220038,1971,12,22,0,38,54.28,-76.21,-4.04,116.3,5,0
197112251651,1971,12,25,16,51,42.6,-79.19,3.4,33,4.4,0
197201110238,1972,1,11,2,38,23.64,-77.26,-3.63,140.2,4.6,0
197201131553,1972,1,13,15,53,17.36,-80.51,-0.18,44.4,4.2,0
197201131831,1972,1,13,18,31,20.8,-80.15,0.06,11.3,4.8,0
197201271845,1972,1,27,18,45,7.42,-79.73,-3.93,81.3,5.1,0
197202122242,1972,2,12,22,42,22.25,-77.02,-4.18,135.7,4.2,0
197203200733,1972,3,20,7,33,49.65,-76.78,-6.8,49.9,6.9,0
197203200751,1972,3,20,7,51,6.01,-76.79,-6.83,68.1,5.3,0
197203201650,1972,3,20,16,50,29.32,-76.82,-6.84,37.6,5.3,0
197203230449,1972,3,23,4,49,43.5,-76.63,-6.85,39,4.1,0
197204061526,1972,4,6,15,26,16.85,-77.88,-1.4,172.5,5,0
197204061848,1972,4,6,18,48,36.1,-76.63,-6.87,60,4.4,0
197204092142,1972,4,9,21,42,20.59,-78.06,-1.54,179.6,4.5,0
197204131207,1972,4,13,12,7,54.5,-81.18,-1.2,11.7,4.2,0
197204191057,1972,4,19,10,57,32.97,-77.48,-0.52,37.8,4.4,0
197204280848,1972,4,28,8,48,43.86,-80.86,-5.2,237.3,4.4,0
197205101730,1972,5,10,17,30,36.71,-78.72,-2.82,86.7,5.3,0
197205131424,1972,5,13,14,24,28.41,-80.7,-3.84,57.8,4.9,0
197206010054,1972,6,1,0,54,25.09,-76.76,-6.73,39.6,4.4,0
197206042222,1972,6,4,22,22,58.33,-78.94,-2.84,92.6,5.1,0
197206251218,1972,6,25,12,18,1.67,-80.06,-5.15,96.1,4.8,0
197207011412,1972,7,1,14,12,37.61,-79.22,-1.95,0,4.5,0
197207111302,1972,7,11,13,2,17.83,-77.98,3.04,0,4,0
197207221956,1972,7,22,19,56,14.72,-76.9,-3.27,54.7,4.2,0
197207291602,1972,7,29,16,2,48.57,-77.95,-1.48,164.1,4.6,0
197208092346,1972,8,9,23,46,38.4,-83.14,3.74,33,4.6,0
197209042332,1972,9,4,23,32,24.73,-80.62,-3.8,50.7,5.5,0
197210100926,1972,10,10,9,26,5.1,-74.77,-6.7,138,4.6,0
197210120440,1972,10,12,4,40,30.91,-79.12,-1.14,0,4.5,0
197211221044,1972,11,22,10,44,1.39,-75.42,2.46,44,4.9,0
197212021134,1972,12,2,11,34,57.71,-76.05,-5.13,54.2,4.7,0
197212031145,1972,12,3,11,45,27.5,-80.6,-6.2,70,4.3,0
197212190243,1972,12,19,2,43,41.33,-77.35,-4.83,186.1,4.4,0
197212192002,1972,12,19,20,2,21.08,-83.03,0.8,30.1,4.7,0
197212260424,1972,12,26,4,24,53.2,-78.72,-1.07,6,4.4,0
197212281331,1972,12,28,13,31,30.25,-77.94,-3.6,103.5,5,0
197301050039,1973,1,5,0,39,47.49,-80.05,0.65,26.8,4.9,0
197301130747,1973,1,13,7,47,29.28,-78.02,-0.45,34.5,4.4,0
197407270131,1974,7,27,1,31,58.39,-76.55,3.86,129.8,4.3,0
197407292147,1974,7,29,21,47,58.76,-75.63,-4.15,160.3,4.3,0
197407300043,1974,7,30,0,43,3.2,-78.97,-2.79,194.7,4.1,0
197408012336,1974,8,1,23,36,51.92,-79.43,0.83,79.2,4.7,0
197408111705,1974,8,11,17,5,30.34,-77.43,-6.56,128.1,4.1,0
197408170819,1974,8,17,8,19,45.23,-81.21,-1.64,18.8,4.7,0
197409190823,1974,9,19,8,23,13.54,-77.84,-2.44,120.7,4.2,0
197410020254,1974,10,2,2,54,3.93,-81.03,-5.88,20.4,5.6,0
197410022140,1974,10,2,21,40,15.07,-82.97,3.51,33,4.9,0
197410081539,1974,10,8,15,39,40.87,-80.81,-4.27,83.8,4.9,0
197410140745,1974,10,14,7,45,16.86,-76.38,-2.4,145.9,5,0
197410180409,1974,10,18,4,9,40.37,-77.49,-3.96,128.2,4.1,0
197410200450,1974,10,20,4,50,22.8,-78.76,3.96,51,4.6,0
197410301014,1974,10,30,10,14,40.99,-79.19,2.06,49,4.6,0
197411110407,1974,11,11,4,7,37.14,-79.35,1.9,65.3,4.6,0
197411171312,1974,11,17,13,12,14.71,-82.86,3.4,33,4.2,0
197411220333,1974,11,22,3,33,56.82,-79.43,-3.75,33,4.5,0
197411261355,1974,11,26,13,55,4.4,-79.26,-0.82,130,4.2,0
197412081454,1974,12,8,14,54,34.6,-75.28,2.77,86,4.6,0
197412131153,1974,12,13,11,53,34.55,-79.59,-3.79,117.7,4.5,0
197412230813,1974,12,23,8,13,1.84,-75.84,-3.2,147.4,4.5,0
197412251925,1974,12,25,19,25,27.8,-76.79,-2.59,169,4,0
197502011250,1975,2,1,12,50,52.38,-79.21,-6.08,97.7,4.5,0
197503181721,1975,3,18,17,21,27.12,-76.93,-4.28,120,6.59,0
197503191307,1975,3,19,13,7,5.35,-80.88,-1.12,46.8,4.3,0
197503310142,1975,3,31,1,42,32.3,-75.36,2.85,83,4,0
197504040548,1975,4,4,5,48,12.12,-82.43,3.67,78.8,4.5,0
197504070139,1975,4,7,1,39,51.71,-80.28,-1.84,51.4,4.7,0
197504170549,1975,4,17,5,49,1.38,-74.07,2.91,0,4,0
197504201252,1975,4,20,12,52,36.85,-82.31,3.83,33,4.5,0
197504250936,1975,4,25,9,36,7.15,-81.14,-5.85,21.1,5,0
197505060949,1975,5,6,9,49,47.38,-81.14,-5.36,78,4.3,0
197505181115,1975,5,18,11,15,44.23,-76.94,-6.59,0,4.3,0
197505220612,1975,5,22,6,12,46.15,-80.36,-2.52,0,4.1,0
197505300212,1975,5,30,2,12,44.39,-80.99,-4.17,77,4.6,0
197506032018,1975,6,3,20,18,2.73,-75.16,-6.17,38.1,5,0
197506061421,1975,6,6,14,21,8.88,-76.92,-3.96,120.7,5.2,0
197506101630,1975,6,10,16,30,42.03,-80.9,-3.74,37.3,5,0
197506221524,1975,6,22,15,24,1.75,-83.02,3.01,0,4.3,0
197506270917,1975,6,27,9,17,53.68,-81.06,-1.97,37,4.5,0
197507170839,1975,7,17,8,39,53.4,-76.66,-3.91,112.5,5,0
197507290112,1975,7,29,1,12,47.28,-77.88,-1.43,178.1,4.6,0
197508160053,1975,8,16,0,53,55.03,-76.03,-5.38,123,5.7,0
197508241530,1975,8,24,15,30,7.21,-77.25,-5.48,20.7,5.1,0
197509131054,1975,9,13,10,54,51.15,-79.55,2.37,41.1,4.3,0
197509160044,1975,9,16,0,44,3.95,-80.79,-4.41,66.1,5.1,0
198104291751,1981,4,29,17,51,45.41,-77.37,-1.46,189.7,4.2,0
198105011657,1981,5,1,16,57,57.42,-79.19,2.54,83,4.7,0
198105062134,1981,5,6,21,34,53.08,-80.95,-2.05,56.1,6.3,0
198105062136,1981,5,6,21,36,4.98,-80.91,-1.91,11,6.4,0
198105072038,1981,5,7,20,38,22.36,-80.99,-2.06,43.7,4.5,0
198105130358,1981,5,13,3,58,12.11,-78.59,-1.29,33.2,4.6,0
198105130438,1981,5,13,4,38,25.3,-76.9,3.86,72,4.7,0
198105220053,1981,5,22,0,53,2.77,-75.94,1.61,39.7,4.4,0
198105220826,1981,5,22,8,26,16.48,-76.03,1.47,57.9,4.2,0
198105240851,1981,5,24,8,51,8.31,-78.46,-5.59,62.3,4.2,0
198105260445,1981,5,26,4,45,51.7,-76.43,-4.9,102.3,4.6,0
198105260455,1981,5,26,4,55,30.62,-79.18,-3.02,102.1,5.1,0
197510111624,1975,10,11,16,24,22,-81,-4,37.1,5.1,0
197510170056,1975,10,17,0,56,6.79,-80.78,-0.6,151.4,4.4,0
197510291441,1975,10,29,14,41,27.5,-77.9,-0.01,71,4.1,0
197510301819,1975,10,30,18,19,57.2,-81.6,-6.68,33,4.7,0
197511061744,1975,11,6,17,44,17.09,-80.81,-0.34,42.7,5,0
197511062238,1975,11,6,22,38,52.42,-80.81,-0.63,73.1,4.7,0
197511070316,1975,11,7,3,16,32.74,-77.21,-3.79,112.1,4.9,0
197511290626,1975,11,29,6,26,59.17,-77.59,-5.2,46.6,4.9,0
197512080150,1975,12,8,1,50,19.27,-77.28,-5.47,77.5,4.9,0
197512211805,1975,12,21,18,5,42.46,-77.32,-3.78,90.4,5.1,0
197601240336,1976,1,24,3,36,16.33,-81.8,-4.04,42.9,5,0
197601241657,1976,1,24,16,57,33.2,-77.69,-3,59,4.2,0
197602010303,1976,2,1,3,3,36.3,-77.2,0.39,41.6,4.6,0
197602190228,1976,2,19,2,28,32.94,-77.78,-1.47,191.4,4.4,0
197603190821,1976,3,19,8,21,52.66,-77.73,-1.26,189.9,4.6,0
197604090708,1976,4,9,7,8,50.59,-79.56,0.85,17,6.6,0
197604111913,1976,4,11,19,13,46.76,-80.16,1.54,64.9,4.9,0
197605130359,1976,5,13,3,59,19.7,-81.13,-3.76,33,4.4,0
197605160149,1976,5,16,1,49,24.26,-76.55,-3.86,189.5,4.4,0
197605200913,1976,5,20,9,13,15.35,-82.71,3.62,62.5,4.5,0
197605232221,1976,5,23,22,21,2.1,-74.07,-6.96,33,4.7,0
197605241546,1976,5,24,15,46,41.6,-80.69,0.45,39,4.5,0
197607060648,1976,7,6,6,48,54.68,-76.39,3.42,140.8,4.3,0
197607081246,1976,7,8,12,46,19.65,-80.14,-4.93,104.6,4.6,0
197607152305,1976,7,15,23,5,15.97,-77.78,-1.34,195.6,4.3,0
197608100010,1976,8,10,0,10,28.47,-78.96,2.16,32.1,5.6,0
197608161805,1976,8,16,18,5,9.57,-80.47,-4.45,99.7,4.8,0
197608231510,1976,8,23,15,10,53.22,-79.98,1.75,33,4.8,0
197609190549,1976,9,19,5,49,56.9,-77.87,3.25,33,4.1,0
197610042336,1976,10,4,23,36,12.82,-78.61,-0.68,50.7,5.1,0
197610051636,1976,10,5,16,36,32.82,-78.77,-0.62,49.1,5,0
197610060912,1976,10,6,9,12,36.37,-78.72,-0.72,3.6,5.7,0
197610061045,1976,10,6,10,45,23.8,-79.04,-0.84,26,4.7,0
197610061544,1976,10,6,15,44,29.6,-78.38,-0.58,89,4.8,0
197610072201,1976,10,7,22,1,21.87,-80.41,-0.23,62.8,4.8,0
197610100619,1976,10,10,6,19,24.69,-78.72,-0.74,48.8,4.9,0
197610122349,1976,10,12,23,49,34.8,-76.97,3.25,90,4.8,0
197610270005,1976,10,27,0,5,49.78,-77.98,-1.24,26.2,5.2,0
197611202237,1976,11,20,22,37,27.97,-81.04,-6.46,33,4.9,0
197611262343,1976,11,26,23,43,41.93,-77.64,-1.37,203.3,4.4,0
197612201656,1976,12,20,16,56,41,-76.93,-6.84,60,5,0
197612260418,1976,12,26,4,18,37.02,-77.84,-0.75,37.9,4.9,0
197612270622,1976,12,27,6,22,30.14,-80.85,-3.85,79.6,4.6,0
197701130327,1977,1,13,3,27,22.2,-77.67,-1.54,181,4.7,0
197701231748,1977,1,23,17,48,1.5,-78.84,3.81,33,4.5,0
197702121144,1977,2,12,11,44,25.4,-75.86,1.94,47,4.5,0
197702280132,1977,2,28,1,32,0.56,-82.74,3.94,10,5,0
197703161629,1977,3,16,16,29,0.7,-74.49,3.62,135,4.3,0
197703171658,1977,3,17,16,58,41.6,-78.77,-0.65,33,4.5,0
197703190628,1977,3,19,6,28,18.42,-77.69,-1.57,198.6,4.4,0
197703240727,1977,3,24,7,27,18.65,-78.46,3.17,22.7,5.2,0
197703301853,1977,3,30,18,53,39.94,-78.43,-5.31,49.1,4.8,0
197704091341,1977,4,9,13,41,12.3,-76.55,3.2,99.9,4.3,0
197705010009,1977,5,1,0,9,7.45,-77.1,-6.19,122.4,5.2,0
197705032243,1977,5,3,22,43,37,-75.58,-5.93,133,4.7,0
197705081645,1977,5,8,16,45,18.58,-80.97,-1.11,29,5.5,0
197705081800,1977,5,8,18,0,3.93,-80.85,-1.05,49.9,5,0
197705090448,1977,5,9,4,48,47.9,-80.98,-1.22,54.1,4.6,0
197705102356,1977,5,10,23,56,32.4,-81,-1.13,52,4.9,0
197705131335,1977,5,13,13,35,16.75,-77.09,-5.71,48.3,4.9,0
197705140916,1977,5,14,9,16,2,-80.88,-1.19,33,4.7,0
197705211202,1977,5,21,12,2,28.34,-80.75,-1.47,72.8,4.5,0
197705211414,1977,5,21,14,14,42.34,-80.82,-1.56,57.9,5,0
197705212011,1977,5,21,20,11,14.85,-77.85,-3.77,106.8,4.3,0
197705212026,1977,5,21,20,26,6,-80.97,-1.58,37,4.3,0
197705221024,1977,5,22,10,24,23.9,-80.83,-1.49,65,4.4,0
197705260619,1977,5,26,6,19,44.38,-81.07,-1.66,15,5.1,0
197705280727,1977,5,28,7,27,13.74,-79.95,-2.36,66.2,4.4,0
197706091558,1977,6,9,15,58,25.15,-82.54,-4.14,33,4.8,0
197706130102,1977,6,13,1,2,2.58,-77.39,-5.62,40.6,4.7,0
197706160557,1977,6,16,5,57,42.98,-83.52,3.11,33,4.1,0
197706271857,1977,6,27,18,57,21.79,-77.13,-1.78,25.2,4.9,0
197707062358,1977,7,6,23,58,2.7,-77.91,3.69,52,4.5,0
197707161634,1977,7,16,16,34,17.6,-79.13,-2.09,33,4.8,0
197707242325,1977,7,24,23,25,36.01,-77.31,-5.66,33,4.7,0
197707300522,1977,7,30,5,22,17.37,-77.29,-5.53,8.3,4.9,0
197708151649,1977,8,15,16,49,42.04,-80.95,-4.22,37.1,4.9,0
198008181507,1980,8,18,15,7,54.03,-80,-1.98,56,5.9,0
198008202032,1980,8,20,20,32,9.41,-80.25,-2.18,59,4.5,0
198008301938,1980,8,30,19,38,40.79,-78.79,3.48,40.6,4.6,0
198008310317,1980,8,31,3,17,42.82,-78.94,3.41,33,4.6,0
198008311204,1980,8,31,12,4,59.59,-78.86,3.67,31.5,4.7,0
198008311703,1980,8,31,17,3,24.11,-80.88,-6.25,28.8,5.2,0
198008312002,1980,8,31,20,2,3.3,-79.02,3.26,26.9,4.7,0
198009031050,1980,9,3,10,50,34.38,-79.52,2.03,33,4.2,0
198009031117,1980,9,3,11,17,59.53,-79.36,-5.64,75.9,4.3,0
198009031848,1980,9,3,18,48,37.24,-78.01,-1.91,158.9,4.7,0
198009032212,1980,9,3,22,12,40.2,-78.12,3.23,30.5,6.1,0
198009142341,1980,9,14,23,41,58.57,-77.99,-1.84,171.8,4.1,0
198009150114,1980,9,15,1,14,4.27,-80.88,-4.29,33,4.4,0
198009161227,1980,9,16,12,27,44.17,-79.04,3.39,21.9,4.6,0
198009171539,1980,9,17,15,39,6.4,-76.99,-6.72,132.6,4.4,0
198010082201,1980,10,8,22,1,35.9,-77.65,-1.4,189.1,6,0
198010211255,1980,10,21,12,55,29.15,-79.54,-2.04,116.8,4.7,0
198010310510,1980,10,31,5,10,53.02,-78.83,2.67,47.3,4.3,0
198011021821,1980,11,2,18,21,17.72,-79.41,-4.57,100.5,4.9,0
198011091302,1980,11,9,13,2,57.22,-80.53,1.62,33.4,4,0
198011120819,1980,11,12,8,19,48.48,-77.82,-1.13,33,4.1,0
198011170124,1980,11,17,1,24,56,-76.12,3.99,122,4,0
198011272204,1980,11,27,22,4,20.9,-79.28,0.27,33,4.8,0
198012180903,1980,12,18,9,3,23.76,-82.57,3.95,33,4.5,0
198012250051,1980,12,25,0,51,7.3,-81.09,-4.05,38.5,5.1,0
198012300644,1980,12,30,6,44,13.02,-80.26,-5.45,109.1,4,0
198101011627,1981,1,1,16,27,39.94,-79.07,2.09,59.5,4.4,0
198101020737,1981,1,2,7,37,0.02,-79.18,2.13,15,5.9,0
198101022038,1981,1,2,20,38,37.27,-79.34,1.94,51.9,4.7,0
198101030123,1981,1,3,1,23,39.56,-79.28,2.13,18,5.4,0
198101030405,1981,1,3,4,5,58.4,-80.27,-2.12,60.1,4.2,0
198101070701,1981,1,7,7,1,41.64,-79.26,2,26.8,5.5,0
198101070905,1981,1,7,9,5,58.66,-79.35,1.96,37.7,5.1,0
198101100005,1981,1,10,0,5,20.76,-79.15,2.15,46.2,4.8,0
198101100956,1981,1,10,9,56,38.16,-78.99,2.25,33,4.1,0
198101110129,1981,1,11,1,29,59.41,-79.14,2.09,33,4.3,0
198101300758,1981,1,30,7,58,27.6,-78.89,1.83,128,4.1,0
198101302357,1981,1,30,23,57,49.45,-79.79,2.74,18.7,4.7,0
198102070121,1981,2,7,1,21,34.7,-78.54,3.28,33,4,0
198102182324,1981,2,18,23,24,55.53,-77.45,-1.8,191,4.6,0
198102282156,1981,2,28,21,56,16,-81.42,-6.47,40.5,6,0
198103040433,1981,3,4,4,33,23.13,-79.13,2.44,26.2,4.8,0
198103040838,1981,3,4,8,38,20.41,-81.07,-2.33,33,4.6,0
198103092203,1981,3,9,22,3,2.54,-80.28,-2.13,48.2,4.8,0
198103100651,1981,3,10,6,51,1.78,-77.4,-0.76,49.1,4.5,0
198103260246,1981,3,26,2,46,46.31,-77.88,-1.61,173.1,4.4,0
198104111022,1981,4,11,10,22,8.65,-77.37,-5.49,18.5,5,0
198104131403,1981,4,13,14,3,3.88,-80.99,-4.27,55.8,4.6,0
198104170613,1981,4,17,6,13,12.75,-81.01,1.35,33,4.2,0
198104220947,1981,4,22,9,47,21.47,-78.74,-2.82,33,4.4,0
198104251435,1981,4,25,14,35,49.8,-76.67,-3.52,113.1,5.1,0
198104271622,1981,4,27,16,22,34.88,-76.97,-4.39,120.6,4.8,0
198106050733,1981,6,5,7,33,4.36,-83.99,3.4,28.4,4.7,0
198106052334,1981,6,5,23,34,56.39,-80.69,-3.93,39.8,5.2,0
198106090803,1981,6,9,8,3,7.92,-79.43,3.11,33,4.4,0
198106192103,1981,6,19,21,3,44.3,-78.78,0.85,89.3,4.5,0
198106212358,1981,6,21,23,58,2.52,-76.93,-4.84,126.8,5.2,0
198106240754,1981,6,24,7,54,22.29,-81.11,-4.97,33,4.4,0
198106241325,1981,6,24,13,25,37.02,-79.08,-2.49,107.1,4.5,0
198106272154,1981,6,27,21,54,16.45,-80.29,-3.03,52,5.3,0
198107071025,1981,7,7,10,25,48.36,-79.8,2.76,17.5,5.3,0
198107100344,1981,7,10,3,44,22.85,-79.61,3.02,33,4.5,0
198107131947,1981,7,13,19,47,37.02,-76.61,-6.8,62.8,4.9,0
198107132253,1981,7,13,22,53,55.15,-81.32,-3.63,33,4.4,0
198107230252,1981,7,23,2,52,17.18,-77.21,2.21,93.4,4.3,0
198107292243,1981,7,29,22,43,55.87,-76.39,-2.65,130.5,4.4,0
198108031337,1981,8,3,13,37,50.37,-77.9,-5.38,111.4,4.8,0
198108051258,1981,8,5,12,58,24.86,-76.38,3.84,25,5.1,0
198108120047,1981,8,12,0,47,32.27,-79.13,3.51,33,4.5,0
198108160423,1981,8,16,4,23,8.83,-79.07,2.41,25.5,4.6,0
198108191429,1981,8,19,14,29,46.42,-80.93,-3.9,42.8,5.1,0
198109110934,1981,9,11,9,34,6.45,-83.69,2.77,10,4.2,0
198109260850,1981,9,26,8,50,55.97,-82.67,3.31,57.3,4.5,0
198110042003,1981,10,4,20,3,53.81,-77.33,-1.51,198.4,5.4,0
198110072003,1981,10,7,20,3,48.31,-77.04,-2.49,149.7,4.5,0
198110080012,1981,10,8,0,12,32.99,-81.31,-6.62,33,4.6,0
198110130433,1981,10,13,4,33,9.14,-78.07,-1.69,171.9,4.3,0
198110171228,1981,10,17,12,28,48.41,-79.15,2.88,33,4.4,0
198110200712,1981,10,20,7,12,31.98,-79.84,2.62,32.8,5,0
198110272100,1981,10,27,21,0,19.88,-79.27,2.55,50.3,4.6,0
198111030702,1981,11,3,7,2,41.25,-78.4,-1.83,142.7,5.9,0
198111050355,1981,11,5,3,55,7.34,-78.97,2.72,34.3,4.6,0
198111190113,1981,11,19,1,13,37.34,-78,-1.72,170,4.6,0
198111300748,1981,11,30,7,48,35.68,-77.93,-5.56,74.4,4.3,0
198112060431,1981,12,6,4,31,7.87,-77.65,-1.4,193,4.5,0
198112132327,1981,12,13,23,27,52.88,-79.67,2.48,33,4.4,0
198112251854,1981,12,25,18,54,23.52,-78.28,-3.48,107.9,4.7,0
198201030205,1982,1,3,2,5,30.41,-80.99,-5.23,116.9,4.7,0
198201080235,1982,1,8,2,35,57.81,-79.64,2.71,33,4.3,0
198201131636,1982,1,13,16,36,8.45,-77.2,3.93,93.6,4.4,0
198201171246,1982,1,17,12,46,39.4,-78.09,3.7,50.5,4.7,0
198201171402,1982,1,17,14,2,33.83,-79.44,2.65,24,5.2,0
198201222243,1982,1,22,22,43,57,-77.18,-1.17,261.7,4.6,0
198202030037,1982,2,3,0,37,48.68,-79.16,-2.27,96.3,5,0
198202040504,1982,2,4,5,4,8.91,-78.79,3.15,38.1,4.5,0
198202041857,1982,2,4,18,57,43.64,-77.56,-4.99,18.7,5.3,0
198202121027,1982,2,12,10,27,20.58,-78.02,3.19,33,4.3,0
198202130109,1982,2,13,1,9,25.31,-76.09,3.9,170.3,4.2,0
198202271238,1982,2,27,12,38,46.83,-79.45,0.18,126.9,4.7,0
198203032054,1982,3,3,20,54,3.58,-76.24,-6.78,126,4.7,0
198203060127,1982,3,6,1,27,32.29,-77.66,-1.34,200,4.3,0
198203080416,1982,3,8,4,16,35.79,-74.2,3.64,58.8,4.3,0
198203271113,1982,3,27,11,13,33.55,-81.71,-6.02,33,4.7,0
198203280129,1982,3,28,1,29,27.61,-81.25,-4.44,33,4.5,0
198204071152,1982,4,7,11,52,5.39,-78.51,-2.48,94.3,5.3,0
198204110053,1982,4,11,0,53,16.73,-78.34,3.76,106.2,4.3,0
198204111221,1982,4,11,12,21,29.57,-78.59,-2.82,15,5.1,0
198204140812,1982,4,14,8,12,13.11,-83.81,3.37,33,4.2,0
