eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,sigmaMagnitude
usc000sw9l,2014,11,11,14,02,43,-78.0986,-1.6946,154.92,5.025,0
usc000sw63,2014,11,11,01,53,25,-77.8274,0.7094,32.43,4.77,0
usb000syrx,2014,11,09,22,01,45,-80.255,-3.9134,60.82,4.685,0
usc000svud,2014,11,09,13,26,45,-78.4447,-5.4918,39.26,5.11,0
usb000srdg,2014,10,29,14,52,13,-77.8412,0.8593,10,5.025,0
usb000spi3,2014,10,21,17,23,46,-77.961,0.6817,9.88,4.855,0
usb000spbu,2014,10,20,22,24,55,-77.9984,0.6713,9.85,4.855,0
usb000spa1,2014,10,20,20,28,54,-77.9327,0.518,10,4.855,0
usc000st5d,2014,10,20,19,46,01,-78.1159,0.649,10,4.6,0
usb000ss1q,2014,10,19,06,48,57,-77.9749,-1.355,170.98,4.6,0
usb000sma2,2014,10,15,01,25,45,-79.1361,-2.148,105.35,5.025,0
usb000sq10,2014,10,11,23,27,09,-79.4518,1.4765,32.7,4.94,0
usb000sjyw,2014,10,08,14,05,24,-82.83,3.5965,10,4.94,0
usb000sjxj,2014,10,08,10,26,06,-82.7872,3.5343,10,5.025,0
usb000siyl,2014,10,05,13,54,45,-76.3667,-4.4042,35.57,4.94,0
usb000sefx,2014,09,20,06,50,01,-79.3361,3.0295,24.61,5.11,0
usb000shcg,2014,09,20,03,59,50,-77.0039,3.6983,98.37,4.43,0
usb000sfsu,2014,09,18,04,19,57,-76.0482,-6.0881,103.61,4.43,0
usb000sd61,2014,09,16,20,12,52,-78.2161,3.968,37.79,5.025,0
usb000sam5,2014,09,09,07,12,39,-80.2684,-4.1467,94.25,5.11,0
usb000s976,2014,09,04,18,46,24,-77.6309,-1.2527,173.09,4.685,0
usb000s9sa,2014,08,26,21,31,58,-80.9061,-3.185,24.4,4.77,0
usc000s9x3,2014,08,23,18,15,47,-76.5105,-5.9248,59.99,4.94,0
usb000s4v5,2014,08,21,08,09,55,-77.7105,-2.6898,97.63,4.77,0
usc000s7yk,2014,08,17,16,30,31,-78.4281,0.0125,10,4.6,0
usb000s3dc,2014,08,16,15,08,21,-78.316,-0.17,57.7,5.025,0
usb000s27f,2014,08,12,19,58,00,-78.3219,-0.018,11.88,5.365,0
usb000s2x6,2014,08,03,22,30,03,-81.03,-4.1,36,4.515,0
usb000rzq1,2014,08,03,22,09,35,-81.19,-4.05,44,4.855,0
usb000rzpz,2014,08,03,22,04,06,-81.11,-4.01,37,4.855,0
usb000rzl8,2014,08,03,03,57,00,-77.8042,-1.698,156.4,5.11,0
usb000rz13,2014,07,31,23,32,21,-76.1063,-6.6491,73.57,4.94,0
usb000s18q,2014,07,28,15,26,36,-79.53,-4.97,92,4.77,0
usb000rwgu,2014,07,23,09,57,47,-81.0007,-5.7212,39.66,4.94,0
usb000rv8d,2014,07,21,16,49,01,-77.702,-1.5645,194.26,4.515,0
usb000rx8k,2014,07,16,23,19,41,-77.6646,-4.0148,115.28,4.6,0
usb000rucx,2014,07,09,20,35,22,-77.02,-2.0146,117.76,4.6,0
usb000rv6k,2014,07,08,07,28,57,-77.2013,-1.1749,10,4.77,0
usc000rmrd,2014,06,27,12,56,38,-79.4752,2.9819,25.06,4.94,0
usb000rvkq,2014,06,25,21,29,43,-76.4301,-2.5786,143.47,4.6,0
usb000rrrj,2014,06,13,18,10,50,-80.9912,-1.2024,44.34,4.77,0
usb000rrrs,2014,06,13,01,14,38,-80.5138,-4.9425,53.05,4.43,0
usc000rbby,2014,06,05,13,46,51,-83.2916,3.5536,25.16,4.685,0
usc000razu,2014,06,04,18,53,49,-76.2763,3.2111,163.69,4.855,0
usc000ra3c,2014,06,02,12,52,21,-76.7868,2.5704,145.21,4.77,0
usc000ra16,2014,06,02,06,37,37,-77.652,-1.4586,173.04,5.025,0
usc000r8wh,2014,05,29,22,15,10,-77.8616,-1.6587,164.97,4.77,0
usb000r3tk,2014,05,26,00,05,59,-77.79,-1.6,194,4.6,0
usc000regl,2014,05,25,15,52,53,-80.7445,-5.5285,76.3,4.77,0
usb000qndw,2014,05,15,01,48,52,-80.9825,-5.5911,49.97,4.94,0
usb000qilx,2014,05,12,04,15,27,-80.46,-4.21,34,4.855,0
usb000r6jk,2014,05,09,12,32,36,-82.9955,3.3563,10,4.77,0
usb000r4b8,2014,05,05,15,49,51,-82.8275,3.4051,25.33,4.855,0
usb000q4wu,2014,04,30,05,43,15,-77.8344,0.7311,49.16,5.11,0
usb000q3qw,2014,04,29,10,57,41,-77.8322,0.775,61.93,4.77,0
usb000qq3i,2014,04,14,05,23,43,-77.9196,0.6726,10,4.43,0
usc000p59u,2014,03,26,09,16,07,-75.6601,-5.8758,80.33,4.685,0
usc000p4pm,2014,03,25,15,11,42,-78.9896,-2.1922,31.54,4.515,0
usc000p4pf,2014,03,25,10,36,00,-79.1392,-2.1292,35,4.685,0
usc000p4qk,2014,03,25,10,08,34,-79.1696,-2.1181,35,4.6,0
usc000npis,2014,03,25,09,56,31,-79.2803,-2.2524,35,5.535,0
usb000ptt2,2014,03,25,07,21,29,-81,-5.57,36,4.515,0
usc000nyu2,2014,03,22,15,47,54,-79.4977,-2.7245,62.77,4.6,0
usc000nkkl,2014,03,22,00,38,45,-80.83,-5.43,37,5.195,0
usc000ndjj,2014,03,16,15,25,14,-81,-5.69,28,4.855,0
usc000nbua,2014,03,14,20,53,53,-79.6126,-2.0488,96.28,5.195,0
usc000naya,2014,03,14,02,05,50,-82.947,3.3395,9.68,4.77,0
usc000n7fm,2014,03,11,06,25,14,-82.9178,3.3775,25.54,4.685,0
usc000n5qh,2014,03,09,02,10,58,-77.6292,0.3318,10,4.685,0
usc000pjgn,2014,03,06,02,31,21,-79.74,-4.5,65,4.09,0
usb000n1c1,2014,03,05,04,25,43,-76.3743,-3.9612,99.73,4.855,0
usc000n450,2014,02,22,15,35,49,-77.5038,-3.8254,48.59,4.685,0
usc000mvf8,2014,02,21,12,42,08,-79.1133,0.2182,41.63,4.94,0
usb000myd0,2014,02,16,16,55,59,-78.3859,-4.617,23.25,4.855,0
usb000m5lh,2014,01,21,12,07,37,-82.7736,3.6403,24.31,4.77,0
usc000mi05,2014,01,20,04,36,16,-78.96,-1.99,10,4.6,0
usc000mgzj,2014,01,19,03,20,06,-77.563,-4.2249,10.04,4.685,0
usb000m3jk,2014,01,18,03,04,02,-77.3899,3.8636,9.63,4.685,0
usc000mdrf,2014,01,13,20,45,29,-80.72,-5.4,38,4.345,0
usc000mdqh,2014,01,13,09,17,46,-78.455,-5.2914,49.5,4.855,0
usb000m7dk,2014,01,09,14,03,30,-75.8777,2.9792,59.45,4.94,0
usc000lzbq,2014,01,09,12,50,18,-75.8432,2.9737,26.17,5.28,0
usc000lzax,2014,01,09,11,07,35,-75.9346,2.9858,43.66,5.025,0
usc000lynk,2014,01,08,15,39,17,-80.0008,-5.0123,72.1,4.94,0
usc000lxtc,2014,01,06,20,05,44,-80.5954,-4.7987,45.24,5.025,0
usc000m06a,2013,12,27,21,14,25,-77.0478,-4.1639,64.72,4.855,0
usc000lxjc,2013,12,21,07,25,36,-79.3447,3.222,10,4.6,0
usc000lkg7,2013,12,14,01,41,16,-80.5869,-2.8312,55.69,5.28,0
usc000lk2b,2013,12,10,04,38,53,-83.9592,2.2275,10,4.515,0
usb000lc12,2013,12,05,17,03,02,-79.7525,2.4942,41.73,4.94,0
usb000l8hl,2013,11,30,16,38,54,-77.4392,-2.4929,108.35,5.11,0
usb000lbc1,2013,11,30,01,21,58,-79.3539,3.4825,25.32,4.6,0
usb000l6bc,2013,11,25,19,43,01,-79.885,-3.1694,85.43,5.28,0
usb000l7qa,2013,11,23,20,50,18,-77.9259,-1.8716,144.26,4.43,0
usb000l6qg,2013,11,19,14,30,52,-80.26,-5.99,51,4.345,0
usb000kxuc,2013,11,14,15,02,57,-78.305,-5.7019,56.42,5.025,0
usb000kyeh,2013,11,01,07,30,09,-79.9673,0.2511,67.72,4.515,0
usc000km1p,2013,10,24,00,37,20,-79.79,-2.06,57,4.855,0
usb000kh4s,2013,10,19,05,32,41,-81.0107,-1.6904,34.97,4.685,0
usb000kg5p,2013,10,18,01,32,38,-81.3017,-1.0295,37.4,4.855,0
usb000kem8,2013,10,16,10,24,47,-78.0818,0.7725,9.17,4.94,0
usb000k1kw,2013,09,28,15,28,58,-79.2639,2.6304,39.72,4.94,0
usb000k0de,2013,09,26,17,44,16,-76.5556,-6.0041,26.15,5.195,0
usb000jxun,2013,09,23,07,55,52,-77.9096,-1.6483,158.73,4.855,0
usb000jyfl,2013,09,18,14,49,11,-79.773,-2.6456,65.24,4.685,0
usc000jwzv,2013,09,18,10,26,02,-81.1984,-5.3895,44.83,4.855,0
usc000juuk,2013,09,15,09,59,01,-80.9002,-4.9142,59.48,4.855,0
usc000jufn,2013,09,14,17,00,08,-78.6629,-2.1665,118.83,4.855,0
usc000jwv1,2013,09,07,04,22,41,-81.8795,-5.4003,37.6,4.685,0
usb000jcf8,2013,08,27,23,22,06,-76.6281,3.806,81.12,5.11,0
usb000j9gv,2013,08,22,15,50,38,-77.5896,-1.9051,159.03,4.685,0
usb000j5jd,2013,08,17,13,29,41,-80.468,-6.9853,67.75,4.515,0
usb000j4te,2013,08,16,05,29,57,-78.6475,-2.8872,25,4.345,0
usb000ja90,2013,08,15,05,48,55,-81.9837,-5.5284,41.36,4.685,0
usb000j1v2,2013,08,13,00,41,08,-81.6504,-6.7221,34.87,4.855,0
usb000j7q1,2013,08,12,14,33,27,-81.8787,-5.215,10,4.6,0
usb000j7p5,2013,08,12,02,27,57,-80.14,-6.32,58,4.6,0
usc000itb4,2013,07,31,10,28,08,-80.74,-5.16,56,4.855,0
usc000irdk,2013,07,29,03,47,56,-80.92,-5.6,38,4.6,0
usc000ir62,2013,07,28,16,57,33,-80.73,-5.783,46.8,4.94,0
usp000k20y,2013,07,15,02,36,51,-81,-0.65,16.8,4.685,0
usb000icy4,2013,07,12,10,29,43,-75.156,-6.041,39.6,4.94,0
usp000k1uj,2013,07,09,05,54,18,-80.623,-4.633,86.7,4.6,0
usb000i6kp,2013,07,04,02,59,25,-80.755,-6.484,47.7,4.94,0
usp000k1j9,2013,06,28,18,46,38,-76.331,-2.786,125.9,4.6,0
usp000k1ha,2013,06,27,16,34,37,-79.817,2.205,19.9,4.855,0
usc000i0nq,2013,06,26,10,51,29,-80.424,-2.579,34.8,4.855,0
usc000hqkf,2013,06,14,09,59,26,-80.682,-4.532,25.6,4.685,0
usc000hng0,2013,06,12,19,58,14,-78.782,-1.318,123.8,5.11,0
usc000hkbe,2013,06,10,14,21,16,-81.628,-5.564,43.8,5.195,0
usb000hb94,2013,06,01,06,44,26,-76.251,3.963,111.2,4.43,0
usb000h4jn,2013,05,24,05,42,12,-78.108,-1.653,72.3,5.11,0
usp000k0tx,2013,05,20,06,15,17,-78.342,-5.713,63.5,4.685,0
us2013qeas,2013,05,14,13,16,35,-77.504,-1.153,170.5,4.77,0
us2013qca7,2013,05,12,13,14,28,-77.665,-3.119,21,4.94,0
usb000ghc6,2013,04,29,02,32,50,-78.544,-3.217,90,5.195,0
usb000gekc,2013,04,23,21,15,27,-77.767,-1.607,161.8,4.685,0
usb000g3ng,2013,04,10,00,52,48,-79.562,-2.074,88.1,4.855,0
usb000g2nj,2013,04,09,00,32,25,-80.345,-5.845,62.4,4.685,0
us2013nqdu,2013,04,05,02,19,26,-80.699,-0.829,29,4.43,0
us2013nicv,2013,03,29,04,52,25,-82.876,3.561,25.3,4.6,0
usb000fl8p,2013,03,15,05,34,20,-75.656,-3.089,130.6,4.685,0
us2013mtb7,2013,03,14,21,02,45,-81.174,-1.548,35,4.6,0
us2013mdcv,2013,02,27,15,56,09,-78.674,-3.51,93.9,4.855,0
usc000fcg3,2013,02,24,09,00,00,-78.464,0.977,10,4.855,0
usc000f9kl,2013,02,18,04,51,55,-76.881,-3.54,109.9,5.025,0
usp000jzbz,2013,02,15,17,13,58,-82.173,3.987,10,4.94,0
usc000f33e,2013,02,07,09,36,54,-74.297,-6.644,162.8,4.855,0
usp000jym2,2013,01,20,07,02,59,-80.89,-1.366,37.8,4.77,0
usp000jyh6,2013,01,17,13,12,49,-80.197,-0.618,36.6,4.77,0
usp000jyfs,2013,01,16,07,04,14,-76.924,-5.822,25.5,4.6,0
usb000epnx,2013,01,15,22,34,50,-80.66,-5.74,40,4.94,0
usp000jxtm,2013,01,04,19,46,25,-77.531,-1.484,192.3,5.025,0
usp000jx99,2012,12,22,16,02,43,-76.629,-6.077,35,5.195,0
usp000jwur,2012,12,11,17,13,24,-81.578,-1.707,49.6,4.77,0
usp000jwsr,2012,12,10,10,50,52,-76.04,2.167,53.6,4.685,0
usp000jvgg,2012,11,13,01,56,46,-81.577,-1.736,47.4,5.365,0
usp000jvev,2012,11,12,14,08,33,-76.447,-5.243,35,4.94,0
usp000jv2v,2012,11,05,18,04,42,-77.58,-2.673,49.9,4.94,0
usp000jujb,2012,10,28,04,13,34,-79.764,-2.227,77.7,5.025,0
usp000juep,2012,10,25,20,49,35,-76.074,-5.919,24.5,5.62,0
usp000juaj,2012,10,22,12,56,28,-77.56,-3.133,21.4,4.77,0
usp000ju78,2012,10,20,10,56,40,-79.738,2.669,10,5.11,0
usp000jtgn,2012,10,04,00,23,46,-81.256,-1.641,6,4.515,0
usp000jsbk,2012,09,15,05,14,24,-80.351,-3.921,35,4.685,0
usp000js9f,2012,09,13,18,13,43,-79.222,1.809,10,4.685,0
usp000jrd5,2012,09,01,07,00,16,-80.62,-3.4,64.5,4.685,0
usp000jr9u,2012,08,31,16,15,44,-82.999,3.308,10,4.94,0
usp000jr6c,2012,08,30,23,00,39,-79.426,-3.008,82.4,4.94,0
usp000jqjw,2012,08,21,04,34,22,-77.205,-4.95,27,4.855,0
usp000jq8h,2012,08,13,05,32,47,-76.895,-5.697,120.1,5.195,0
usp000jq3k,2012,08,09,16,14,43,-80.653,-6.254,49.5,4.77,0
usp000jq2b,2012,08,08,19,07,11,-75.99,-6.514,35,4.515,0
usp000jpnw,2012,07,31,01,07,35,-75.482,-6.697,21.6,4.94,0
usp000jpmx,2012,07,30,05,19,46,-80.747,-1.895,47,5.11,0
usp000jp18,2012,07,15,06,51,23,-77.714,-1.526,186.5,4.855,0
usp000jnja,2012,07,03,13,47,03,-76.15,-4.035,115.4,5.365,0
usp000jna3,2012,06,27,12,17,30,-80.796,-1.588,53.6,4.855,0
usp000jn9m,2012,06,27,03,47,52,-76.343,3.755,142.8,4.855,0
usp000jn07,2012,06,20,12,31,29,-76.354,2.248,158.4,5.025,0
usp000jmxm,2012,06,18,13,34,50,-78.671,-1.029,35,5.195,0
usp000jmvd,2012,06,17,03,12,07,-80.756,-6.488,44.2,4.685,0
usp000jmuw,2012,06,16,20,35,14,-77.555,-3.479,33.1,4.855,0
usp000jmtv,2012,06,16,00,19,38,-76.2,-2.213,42.6,5.11,0
usp000jmgs,2012,06,08,04,19,03,-81.511,-1.657,33.5,5.11,0
usp000jm99,2012,06,03,11,54,31,-82.882,3.313,10,5.025,0
usp000jktk,2012,05,23,10,24,06,-77.781,-1.765,163.4,4.94,0
usp000jjtt,2012,04,30,17,22,31,-77.347,-1.971,4.8,4.855,0
usp000jjr8,2012,04,29,00,43,21,-79.656,-2.318,85.8,5.025,0
usp000jhcr,2012,04,07,23,54,42,-81.215,-3.834,42.3,4.6,0
usp000jh6d,2012,04,03,09,17,21,-76.57,-5.275,35.8,4.77,0
usp000jh61,2012,04,03,03,08,08,-80.583,-5.18,63.9,5.62,0
usp000jgyy,2012,03,29,23,57,19,-78.584,-2.065,59.9,5.025,0
usp000jgyw,2012,03,29,22,27,38,-80.789,-5.186,57.4,4.6,0
usp000jgx6,2012,03,28,18,39,08,-81.516,-1.668,41.2,4.685,0
usp000jgx5,2012,03,28,18,37,56,-81.443,-1.527,42.7,4.685,0
usp000jgq7,2012,03,24,06,52,12,-79.905,-6.299,82.5,4.43,0
usp000jghw,2012,03,20,19,32,17,-77.585,-1.602,182,4.855,0
usp000jgg5,2012,03,19,19,59,08,-80.6,-5.839,74.3,5.11,0
usp000jgbm,2012,03,16,16,34,07,-77.939,3.144,48.8,4.94,0
usp000jfx9,2012,03,07,20,37,05,-77.718,-1.693,186.5,4.77,0
usp000jfvr,2012,03,06,18,14,08,-77.936,-2.748,88.8,4.855,0
usp000jfb0,2012,02,24,17,40,55,-81.049,-3.833,41.8,5.11,0
usp000jf9y,2012,02,24,02,56,45,-76.269,-2.319,158.9,4.94,0
usp000jetf,2012,02,11,04,44,24,-76.491,-6.361,16.7,5.025,0
usp000jemc,2012,02,07,02,18,25,-77.343,-3.608,41.7,5.025,0
usp000je8r,2012,02,01,15,38,07,-80.153,2.008,10,4.855,0
usp000jdq5,2012,01,19,10,18,02,-82.703,-3.044,34.9,5.025,0
usp000jdcx,2012,01,12,06,59,02,-79.697,0.551,51.1,4.855,0
usp000jdan,2012,01,10,18,07,12,-80.28,-0.74,49.5,5.28,0
usp000jcve,2011,12,31,00,53,55,-77.294,1.734,95.7,5.025,0
usp000jctz,2011,12,30,07,13,02,-78.723,-1.958,127.6,4.94,0
usp000jbyq,2011,12,08,10,04,52,-77.942,-5.13,47.4,4.77,0
usp000jbrw,2011,12,03,05,08,33,-81.225,-6.365,35.4,4.855,0
usp000jbmr,2011,11,30,02,01,58,-77.111,-4.424,38.1,4.94,0
usp000jbgb,2011,11,27,23,53,56,-80.072,-2.814,70.1,4.855,0
usp000jbdt,2011,11,26,06,37,25,-81.648,-1.615,42.6,4.855,0
usp000jb8u,2011,11,22,11,05,42,-81.562,-1.644,37.7,4.6,0
usp000jb8d,2011,11,22,05,24,17,-80.626,-4.614,75.6,4.77,0
usp000jb3m,2011,11,19,06,51,39,-81.524,-1.615,46.2,5.025,0
usp000jav6,2011,11,14,06,24,29,-81.851,-5.96,20.5,4.855,0
usp000jamx,2011,11,09,18,22,56,-77.475,-4.59,24.4,5.195,0
usp000ja37,2011,10,29,20,45,03,-79.236,-2.397,35,4.94,0
usp000ja33,2011,10,29,18,24,41,-77.326,0.172,24.3,4.855,0
usp000ja2x,2011,10,29,13,50,49,-78.37,-0.13,3,4.43,0
usp000j9uy,2011,10,24,18,41,48,-75.563,-2.825,56.6,4.685,0
usp000j9fk,2011,10,17,15,22,40,-77.327,-5.487,20.7,5.025,0
usp000j9bs,2011,10,14,21,09,09,-76.923,-4.371,111,4.77,0
usp000j96m,2011,10,10,20,38,42,-79.555,3.209,10.6,5.11,0
usp000j91t,2011,10,07,16,42,13,-76.105,3.754,180.1,4.94,0
usp000j8s8,2011,09,30,12,34,36,-79.843,-2.205,32.7,4.94,0
usp000j81x,2011,09,14,17,06,09,-80.915,-3.753,55.5,4.685,0
usp000j7cz,2011,09,02,03,46,09,-79.649,-3.528,85.9,5.195,0
usp000j6mj,2011,08,18,05,23,44,-79.95,-2.925,32.3,4.94,0
usp000j5z3,2011,08,04,16,45,52,-81.501,-1.71,35,4.43,0
usp000j5af,2011,07,22,08,20,31,-80.313,-2.65,60,4.515,0
usp000j59n,2011,07,21,23,23,48,-77.724,-1.812,161.9,4.94,0
usp000j52b,2011,07,17,09,25,21,-78.334,3.295,10,4.855,0
usp000j4xf,2011,07,14,23,28,02,-77.374,-3.634,35.5,4.43,0
usp000j4eh,2011,07,09,10,57,35,-75.882,3.329,182.8,4.685,0
usp000j3xx,2011,06,29,10,41,34,-76.99,-6.295,53,5.025,0
usp000j3uq,2011,06,27,21,05,29,-80.71,-6.493,50,5.025,0
usp000j3d8,2011,06,18,22,11,23,-80.691,-5.825,69.7,5.11,0
usp000j2cb,2011,05,28,19,37,02,-81.632,-2.369,24.5,4.855,0
usp000j25v,2011,05,25,01,33,59,-75.674,-6.639,28.1,4.6,0
usp000j1x8,2011,05,21,01,34,31,-80.318,-3.625,48.8,4.685,0
usp000j1w8,2011,05,20,14,00,49,-79.871,0.509,17.1,4.515,0
usp000j1n1,2011,05,15,12,15,48,-80.263,-1.08,49.6,4.94,0
usp000j0u0,2011,04,30,15,49,40,-77.1,-6.92,45,4.855,0
usp000j0kb,2011,04,25,22,22,16,-77.632,-2.913,41.3,5.11,0
usp000j0b4,2011,04,20,22,27,59,-79.473,-3.877,103.3,5.025,0
usp000hz7n,2011,04,03,23,03,21,-79.759,2.536,38.8,5.11,0
usp000hyze,2011,03,31,06,44,35,-81.618,-1.673,26,4.94,0
usp000hyuu,2011,03,29,09,26,55,-74.979,-6.237,35,4.855,0
usp000hytn,2011,03,28,17,08,52,-80.486,-2.8,48.8,4.855,0
usp000hy1r,2011,03,20,11,39,47,-77.985,-0.357,10,4.855,0
usp000hva8,2011,03,03,19,45,04,-75.639,-6.563,22.9,4.685,0
usp000htwj,2011,01,31,07,13,42,-76.395,3.941,97.5,5.195,0
usp000htdk,2011,01,20,12,53,37,-79.385,3.046,10,5.195,0
usp000ht56,2011,01,15,08,24,44,-75.298,-6.495,36,4.6,0
usp000hsz2,2011,01,12,12,20,03,-78.262,-2.351,35,4.515,0
usp000hqw0,2010,12,13,13,05,30,-77.138,-2.825,90.4,5.11,0
usp000hqqt,2010,12,09,15,54,35,-82.587,3.846,10,4.855,0
usp000hq8f,2010,11,28,07,57,35,-80.397,-1.281,35,5.025,0
usp000hpys,2010,11,22,10,24,14,-79.153,-2.628,101.4,4.685,0
usp000hpu5,2010,11,18,10,03,21,-81.148,-4.846,52.4,4.855,0
usp000hnfe,2010,10,23,21,51,13,-78.847,1.123,39.4,4.77,0
usp000hnbf,2010,10,20,16,05,58,-80.559,-0.232,59.6,5.025,0
usp000hnad,2010,10,20,01,06,00,-80.787,-0.381,48.6,5.11,0
usp000hn5h,2010,10,16,05,12,30,-80.34,-1.444,68.1,4.855,0
usp000hmxg,2010,10,10,04,07,52,-81.309,-5.854,39.3,4.6,0
usp000hmg8,2010,10,02,14,54,04,-76.12,-4.225,118.6,5.11,0
usp000hme2,2010,10,01,00,20,12,-75.574,3.382,32.1,4.855,0
usp000hm2k,2010,09,22,19,01,44,-77.622,-2.81,74.8,4.43,0
usp000hkgz,2010,09,09,21,26,07,-80.759,-4.808,88.6,4.515,0
usp000hk28,2010,09,02,13,28,07,-76.143,-6.59,16.7,5.195,0
usp000hk0w,2010,09,01,13,56,36,-80.607,-3.951,109,4.77,0
usp000hjkv,2010,08,22,06,13,45,-80.97,-5.173,27.8,4.855,0
usp000hjcu,2010,08,18,07,38,46,-77.275,2.363,85,4.77,0
usp000hjay,2010,08,17,03,22,50,-80.003,-5.321,67.2,5.45,0
usp000hj3k,2010,08,14,04,39,16,-77.33,-1.334,209.9,4.77,0
usp000hhnh,2010,08,06,10,46,01,-81.018,-1.598,43.9,4.685,0
usp000hhdu,2010,08,03,05,32,57,-79.848,-2.363,31.3,4.685,0
usp000hf89,2010,07,13,19,27,51,-78.292,-4.11,114.1,4.855,0
usp000het7,2010,07,02,07,28,21,-75.138,-6.109,42,4.855,0
usp000heqr,2010,06,30,09,06,37,-81.244,-1.479,41.4,4.6,0
usp000hczk,2010,05,20,17,38,52,-78.18,-1.89,135.5,4.855,0
usp000hcb8,2010,05,05,02,31,53,-79.731,2.596,26.5,4.77,0
usp000hc8p,2010,05,03,06,12,34,-80.834,-4.121,28.5,4.855,0
usp000hbmx,2010,04,19,00,33,07,-79.489,1.131,12,4.515,0
usp000hbks,2010,04,18,08,35,04,-78.356,0.245,5.2,4.77,0
usp000hb89,2010,04,12,05,51,30,-77.405,-4.42,41.9,5.28,0
usp000hb3d,2010,04,10,04,20,01,-76.425,-4.279,114.2,4.77,0
usp000ha1v,2010,03,27,23,50,18,-80.73,-4.762,50.3,5.195,0
usp000h9vb,2010,03,22,19,06,43,-80.447,-1.661,27.4,5.11,0
usp000h9q5,2010,03,19,19,57,03,-78.413,-2.433,116.2,4.94,0
usp000h7qs,2010,02,26,20,06,16,-77.824,-1.436,166.7,4.94,0
usp000h7fc,2010,02,19,11,37,27,-79.18,-1.059,98.2,4.94,0
usp000h7e8,2010,02,18,16,21,04,-77.001,-4.528,115.3,5.025,0
usp000h79j,2010,02,14,00,39,17,-77.594,-1.26,199.5,4.94,0
usp000h70j,2010,02,06,08,56,59,-77.399,-1.096,218.5,4.94,0
usp000h5pd,2010,01,04,02,33,44,-81.566,-1.745,42.3,5.11,0
usp000h5m4,2010,01,02,08,26,21,-81.516,-1.625,46.4,4.6,0
usp000h5eu,2009,12,28,23,30,21,-81.779,-1.577,35,5.025,0
usp000h5et,2009,12,28,23,26,08,-81.775,-1.918,35,4.685,0
usp000h5cx,2009,12,26,10,55,02,-81.58,-1.637,35,4.6,0
usp000h5cw,2009,12,26,09,39,09,-81.525,-1.678,43.1,4.77,0
usp000h55r,2009,12,18,21,25,22,-81.489,-1.589,35,4.855,0
usp000h4xp,2009,12,10,16,20,35,-78.148,-1.883,143.9,5.025,0
usp000h4ev,2009,11,26,12,18,13,-80.407,-3.158,68.5,5.025,0
usp000h3ud,2009,11,07,19,39,20,-81.616,-4.143,37.1,4.94,0
usp000h3mv,2009,11,01,08,09,49,-77.444,-3.72,97.6,4.855,0
usp000h3g6,2009,10,27,21,26,55,-76.712,-6.695,153.8,4.77,0
usp000h393,2009,10,22,15,56,48,-76.517,3.711,134.4,4.94,0
usp000h2z1,2009,10,15,01,43,00,-80.21,-4.602,62.2,5.28,0
usp000h1jm,2009,09,16,07,41,00,-80.358,-1.314,69.4,4.855,0
usp000h1jh,2009,09,16,06,44,46,-77.592,-2.817,40,4.94,0
usp000h0ry,2009,08,22,18,46,50,-80.744,-3.847,35,4.855,0
usp000h0k6,2009,08,18,08,24,07,-77.508,-1.224,167.9,4.6,0
usp000gzz1,2009,08,04,07,13,31,-77.599,-5.638,41.2,4.6,0
usp000gzk0,2009,07,24,09,19,11,-81.741,-3.674,35,5.11,0
usp000gzcg,2009,07,17,09,18,45,-78.926,1.195,10,4.94,0
usp000gzay,2009,07,16,11,07,36,-79.687,2.602,24.6,4.515,0
usp000gywm,2009,07,03,10,04,57,-75.642,3.737,51.9,5.45,0
usp000gyhy,2009,06,24,03,38,39,-77.692,-1.644,216.6,4.94,0
usp000gy3f,2009,06,11,16,40,48,-80.485,-3.317,77.2,4.685,0
usp000gxk3,2009,05,27,12,01,56,-75.778,-5.909,36.9,4.685,0
usp000gxgh,2009,05,25,04,12,46,-80.868,-1.951,52.1,5.11,0
usp000gx3h,2009,05,14,01,28,07,-82.766,3.619,10,4.685,0
usp000gwvt,2009,05,06,10,08,10,-79.874,-2.653,88.4,4.855,0
usp000gwvb,2009,05,05,16,11,02,-81.75,-3.211,27.7,4.855,0
usp000gwtj,2009,05,04,02,03,14,-78.032,-4.235,47.6,4.94,0
usp000gwpy,2009,04,30,11,45,39,-77.191,-4.737,119.6,4.94,0
usp000gwht,2009,04,24,08,37,54,-79.78,2.533,10,4.855,0
usp000gvqg,2009,04,03,15,46,48,-78.062,0.677,21.4,5.11,0
usp000guzt,2009,03,14,14,18,31,-79.702,2.65,15.8,5.195,0
usp000guu6,2009,03,10,21,58,28,-79.825,-0.834,93.9,4.855,0
usp000guu5,2009,03,10,21,47,03,-82.848,3.735,10,5.025,0
usp000guhn,2009,03,02,00,39,19,-80.914,-4.084,40.5,5.11,0
usp000guaw,2009,02,23,18,23,34,-77.89,3.739,25,5.025,0
usp000gu66,2009,02,19,04,27,42,-77.704,-2.8,10,5.11,0
usp000gty6,2009,02,14,05,24,59,-80.75,-5.863,56.6,4.94,0
usp000gtmn,2009,02,11,03,15,49,-81.127,-6.545,45.9,4.43,0
usp000gtjq,2009,02,08,21,23,17,-80.89,-6.757,75.7,5.365,0
usp000gt6y,2009,01,28,11,53,54,-79.406,-2.08,108.1,4.6,0
